date,store,category,units_sold,revenue,revenue_rolling_7,revenue_rolling_30
2021-01-12,Store_C,T-Shirts,190,15535.98,12598.544285714286,13312.091666666667
2021-01-12,Store_B,Jeans,190,10379.48,12980.33714285714,13199.711333333333
2021-01-13,Store_C,Accessories,213,10856.57,12497.304285714286,13429.433333333332
2021-01-13,Store_D,T-Shirts,196,12544.36,12491.81,13383.520333333332
2021-01-13,Store_D,Jeans,191,16695.5,13512.801428571429,13419.365666666667
2021-01-13,Store_D,Jackets,212,11288.07,12731.09142857143,13556.744999999999
2021-01-13,Store_D,Dresses,179,17685.13,13569.298571428571,13688.002333333334
2021-01-13,Store_D,Shoes,183,12011.02,13065.732857142857,13408.462333333333
2021-01-13,Store_E,Jeans,194,3311.98,12056.089999999998,13323.237
2021-01-13,Store_E,T-Shirts,193,3456.24,10998.9,13009.383666666667
2021-01-13,Store_E,Jackets,196,11971.42,10917.051428571429,12983.222999999998
2021-01-13,Store_E,Dresses,208,5826.81,9364.381428571429,12940.27
2021-01-13,Store_E,Shoes,184,12379.28,9520.268571428573,12748.584333333332
2021-01-13,Store_C,Shoes,172,5884.02,7834.395714285713,12394.404333333334
2021-01-13,Store_D,Accessories,209,2273.79,6443.362857142857,11927.606333333333
2021-01-13,Store_C,Dresses,197,10685.97,7496.79,11679.827666666668
2021-01-13,Store_E,Accessories,209,19700.15,9817.348571428573,11797.470666666666
2021-01-13,Store_C,Jeans,205,10934.09,9669.158571428572,11654.959
2021-01-13,Store_A,T-Shirts,199,14227.82,10869.302857142857,11521.630000000001
2021-01-13,Store_A,Jeans,198,19748.76,11922.085714285715,11995.704
2021-01-13,Store_A,Jackets,197,4871.05,11777.375714285716,11760.987666666666
2021-01-13,Store_A,Dresses,213,6362.15,12361.427142857143,11371.019
2021-01-13,Store_A,Shoes,176,12127.46,12567.354285714287,11205.348
2021-01-13,Store_A,Accessories,183,17371.35,12234.66857142857,11359.409333333333
2021-01-13,Store_C,Jackets,180,12906.16,12516.392857142857,11532.717
2021-01-13,Store_B,Jeans,196,6016.4,11343.332857142856,11258.670333333333
2021-01-13,Store_B,Jackets,187,12837.55,10356.017142857143,11267.161333333332
2021-01-13,Store_B,Dresses,194,10202.24,11117.615714285714,11288.950666666668
2021-01-13,Store_B,Shoes,242,21338.61,13257.109999999999,11441.569666666668
2021-01-13,Store_B,Accessories,212,18238.46,14130.11,11655.595666666666
2021-01-13,Store_C,T-Shirts,211,4602.34,12305.965714285714,11291.141
2021-01-13,Store_B,T-Shirts,197,9019.35,11750.707142857142,11245.803333333333
2021-01-14,Store_C,Accessories,204,5907.76,11735.187142857143,11080.842999999999
2021-01-14,Store_D,T-Shirts,205,15575.94,12126.385714285714,11181.895666666667
2021-01-14,Store_D,Jeans,182,16709.95,13056.058571428572,11182.377333333334
2021-01-14,Store_D,Jackets,185,18023.73,12582.504285714287,11406.899333333333
2021-01-14,Store_D,Dresses,185,10046.43,11412.214285714286,11152.276000000002
2021-01-14,Store_D,Shoes,189,9464.64,12106.828571428572,11067.396666666666
2021-01-14,Store_E,Jackets,212,20624.19,13764.662857142857,11644.470333333333
2021-01-14,Store_E,T-Shirts,184,17893.47,15476.907142857144,12125.711333333335
2021-01-14,Store_E,Jeans,189,7421.48,14311.984285714285,11974.046666666667
2021-01-14,Store_E,Dresses,198,3289.71,12394.807142857144,11889.476666666666
2021-01-14,Store_E,Shoes,184,7420.77,10880.098571428573,11724.193
2021-01-14,Store_E,Accessories,215,6962.62,10439.554285714286,11760.146333333332
2021-01-14,Store_C,Shoes,222,7751.02,10194.75142857143,11942.720666666666
2021-01-14,Store_D,Accessories,201,12736.48,9067.935714285715,12011.070999999998
2021-01-14,Store_C,Dresses,210,18607.7,9169.968571428572,11974.655999999999
2021-01-14,Store_C,Jackets,218,10785.63,9650.56142857143,11969.707333333332
2021-01-14,Store_C,Jeans,195,2653.92,9559.734285714285,11583.910666666665
2021-01-14,Store_A,Jeans,218,17909.9,11058.18142857143,11522.615333333333
2021-01-14,Store_A,Jackets,193,3321.59,10538.034285714286,11470.966666666667
2021-01-14,Store_A,Dresses,221,18466.05,12068.752857142857,11874.43
2021-01-14,Store_A,Shoes,198,11360.5,11872.184285714287,11848.864666666666
2021-01-14,Store_A,Accessories,210,3240.65,9676.891428571429,11377.841333333334
2021-01-14,Store_B,T-Shirts,189,16719.04,10524.52142857143,11504.937333333333
2021-01-14,Store_A,T-Shirts,169,12474.81,11927.505714285715,11720.217666666667
2021-01-14,Store_B,Jackets,207,12416.42,11142.722857142857,11706.18
2021-01-14,Store_B,Dresses,209,20831.04,13644.072857142859,12060.473333333332
2021-01-14,Store_B,Shoes,186,3068.6,11444.437142857143,11451.473
2021-01-14,Store_B,Accessories,198,14938.15,11955.529999999999,11341.462666666666
2021-01-14,Store_C,T-Shirts,210,8638.17,12726.604285714287,11475.990333333333
2021-01-14,Store_B,Jeans,193,15647.06,12573.464285714286,11696.914
2021-01-15,Store_C,Accessories,208,13646.1,12740.791428571427,11954.858666666667
2021-01-15,Store_D,T-Shirts,218,2776.19,11363.615714285714,11528.200333333334
2021-01-15,Store_D,Jeans,226,16020.28,10676.364285714286,11505.211333333335
2021-01-15,Store_D,Jackets,187,8498.74,11452.098571428573,11187.711666666668
2021-01-15,Store_D,Dresses,206,14256.45,11354.712857142858,11328.045666666667
2021-01-15,Store_D,Shoes,218,13304.86,12021.382857142858,11456.053000000002
2021-01-15,Store_E,Jeans,211,10381.73,11269.192857142858,11114.637666666667
2021-01-15,Store_E,T-Shirts,193,15962.28,11600.075714285715,11050.264666666666
2021-01-15,Store_E,Jackets,215,12685.86,13015.742857142857,11225.744
2021-01-15,Store_E,Dresses,194,14082.86,12738.968571428572,11585.515666666666
2021-01-15,Store_E,Shoes,195,6118.9,12398.99142857143,11542.12
2021-01-15,Store_C,Shoes,208,19763.18,13185.667142857143,11968.805333333334
2021-01-15,Store_D,Accessories,210,9738.25,12676.151428571427,12035.046333333334
2021-01-15,Store_C,Dresses,198,5136.81,11926.877142857144,11781.724
2021-01-15,Store_E,Accessories,195,3234.59,10108.635714285714,11269.287000000002
2021-01-15,Store_C,Jeans,209,14757.26,10404.550000000001,11401.674666666666
2021-01-15,Store_A,T-Shirts,205,5131.92,9125.844285714285,11484.274666666668
2021-01-15,Store_A,Jeans,184,14034.82,10256.69,11355.105333333335
2021-01-15,Store_A,Jackets,207,17796.9,9975.792857142858,11837.615666666667
2021-01-15,Store_A,Dresses,214,18862.9,11279.314285714287,11850.844000000001
2021-01-15,Store_A,Shoes,187,6409.89,11461.18285714286,11685.823666666667
2021-01-15,Store_A,Accessories,170,16030.07,13289.108571428573,12112.137666666667
2021-01-15,Store_C,Jackets,244,17210.34,13639.548571428571,12128.514333333333
2021-01-15,Store_B,Jeans,227,12632.81,14711.104285714286,12133.780999999999
2021-01-15,Store_B,Jackets,164,16202.66,15020.795714285716,12259.989000000001
2021-01-15,Store_B,Dresses,240,22959.13,15758.257142857143,12330.925333333334
2021-01-15,Store_B,Shoes,206,10490.88,14562.254285714285,12578.334666666666
2021-01-15,Store_B,Accessories,201,14073.57,15657.065714285713,12549.515333333335
2021-01-15,Store_C,T-Shirts,182,6863.89,14347.611428571428,12490.372666666666
2021-01-15,Store_B,T-Shirts,163,8263.76,13069.528571428573,12244.262666666667
2021-01-16,Store_C,Accessories,220,6398.49,12178.91142857143,12002.675666666668
2021-01-16,Store_D,T-Shirts,204,17459.85,12358.51,12492.131
2021-01-16,Store_D,Jeans,221,6921.36,10067.399999999998,12188.833666666667
2021-01-16,Store_D,Jackets,212,17815.48,11113.771428571428,12499.391666666666
2021-01-16,Store_D,Dresses,197,3663.84,9626.667142857143,12146.304666666667
2021-01-16,Store_D,Shoes,205,12872.93,10485.101428571428,12131.907000000001
2021-01-16,Store_E,Jeans,206,12195.77,11046.817142857142,12192.375
2021-01-16,Store_E,T-Shirts,187,2267.84,10456.724285714285,11735.893666666667
2021-01-16,Store_E,Jackets,188,11938.54,9667.965714285716,11710.983
2021-01-16,Store_E,Dresses,182,8442.74,9885.305714285714,11522.979
2021-01-16,Store_E,Shoes,197,14246.89,9375.507142857143,11793.912
2021-01-16,Store_C,Shoes,232,19424.66,11627.052857142857,11782.628
2021-01-16,Store_D,Accessories,184,16127.92,12092.05142857143,11995.617
2021-01-16,Store_C,Dresses,199,11844.56,12041.878571428573,12219.208666666667
2021-01-16,Store_E,Accessories,179,11107.81,13304.731428571427,12481.649333333333
2021-01-16,Store_C,Jeans,208,11911.06,13300.805714285714,12386.776000000002
2021-01-16,Store_A,T-Shirts,204,13413.84,14010.962857142857,12662.84
2021-01-16,Store_A,Jeans,198,17364.61,14456.351428571428,12773.833
2021-01-16,Store_A,Jackets,201,2473.86,12034.80857142857,12263.065
2021-01-16,Store_A,Dresses,193,8857.55,10996.184285714286,11929.553333333333
2021-01-16,Store_A,Shoes,203,13136.43,11180.737142857144,12153.771333333332
2021-01-16,Store_A,Accessories,212,15821.79,11854.162857142857,12146.828666666666
2021-01-16,Store_C,Jackets,209,12761.14,11975.602857142858,11998.522
2021-01-16,Store_B,Jeans,221,20648.72,13009.157142857144,12265.719000000001
2021-01-16,Store_B,Jackets,194,10423.32,12017.544285714286,12073.074333333332
2021-01-16,Store_B,Dresses,189,7117.0,12680.850000000002,11545.003333333332
2021-01-16,Store_B,Shoes,214,8135.79,12577.74142857143,11466.500333333333
2021-01-16,Store_B,Accessories,204,7045.38,11707.59142857143,11232.227333333334
2021-01-16,Store_C,T-Shirts,196,5155.47,10183.83142857143,11175.28
2021-01-16,Store_B,T-Shirts,234,6463.08,9284.108571428571,11115.257333333333
2021-01-17,Store_C,Shoes,181,14549.24,8412.754285714285,11386.948999999999
2021-01-17,Store_C,Accessories,209,7791.84,8036.828571428572,11064.682
2021-01-17,Store_D,T-Shirts,190,3398.69,7505.641428571428,10947.259666666667
2021-01-17,Store_D,Jeans,228,8549.36,7564.722857142857,10638.389
2021-01-17,Store_D,Jackets,196,12554.48,8351.737142857144,10934.743666666667
2021-01-17,Store_D,Dresses,201,11000.07,9186.68,10872.314999999999
2021-01-17,Store_E,Jeans,196,14218.94,10294.66,10939.753999999999
2021-01-17,Store_D,Accessories,219,18074.79,10798.31,11466.652333333333
2021-01-17,Store_E,T-Shirts,213,3681.22,10211.078571428572,11191.408333333333
2021-01-17,Store_E,Jackets,194,13131.37,11601.46142857143,11347.696
2021-01-17,Store_E,Dresses,215,18829.98,13070.121428571429,11500.465666666667
2021-01-17,Store_E,Shoes,225,14526.62,13351.855714285715,11337.197666666667
2021-01-17,Store_C,Dresses,205,15984.74,14063.951428571429,11332.425
2021-01-17,Store_D,Shoes,180,7966.1,13170.68857142857,11203.143
2021-01-17,Store_E,Accessories,212,11708.96,12261.284285714286,11223.181333333334
2021-01-17,Store_C,Jackets,202,11491.02,13376.970000000001,11209.18
2021-01-17,Store_C,T-Shirts,207,19343.32,14264.391428571429,11406.829333333333
2021-01-17,Store_C,Jeans,188,4458.88,12211.377142857144,10976.638333333332
2021-01-17,Store_A,T-Shirts,190,3364.76,10616.825714285715,11006.335
2021-01-17,Store_A,Jeans,221,8641.86,9567.842857142856,10999.145333333332
2021-01-17,Store_A,Jackets,188,3054.65,8866.207142857142,10663.086000000001
2021-01-17,Store_A,Shoes,188,16770.94,9589.347142857141,10694.724333333334
2021-01-17,Store_A,Accessories,206,8073.15,9101.08,10538.458
2021-01-17,Store_A,Dresses,201,16488.45,8693.24142857143,10399.782333333333
2021-01-17,Store_B,Jeans,207,15682.02,10296.547142857144,10575.072333333334
2021-01-17,Store_B,Jackets,199,12060.74,11538.83,10739.863666666666
2021-01-17,Store_B,Dresses,235,16943.6,12724.79285714286,11033.457333333334
2021-01-17,Store_B,Shoes,186,3478.36,12785.322857142857,10914.556666666667
2021-01-17,Store_B,Accessories,198,8173.72,11557.14857142857,11015.164999999999
2021-01-17,Store_B,T-Shirts,193,19198.2,13146.441428571428,11439.669
2021-01-18,Store_D,Dresses,193,10198.43,12247.867142857142,11294.641999999998
2021-01-18,Store_C,Accessories,187,5929.42,10854.638571428572,11232.561333333335
2021-01-18,Store_D,T-Shirts,236,4690.8,9801.789999999999,11275.631666666666
2021-01-18,Store_D,Jeans,202,17370.41,9862.762857142856,11569.666666666666
2021-01-18,Store_D,Jackets,178,4183.78,9963.537142857142,11290.643333333333
2021-01-18,Store_D,Shoes,195,10013.29,10226.332857142857,11257.750666666667
2021-01-18,Store_E,Accessories,208,3667.31,8007.634285714286,10906.029666666667
2021-01-18,Store_E,T-Shirts,189,2543.63,6914.091428571429,10388.324333333332
2021-01-18,Store_E,Jeans,222,14951.29,8202.93,10763.993333333336
2021-01-18,Store_E,Jackets,207,13931.16,9522.981428571427,10790.653
2021-01-18,Store_E,Dresses,205,11614.63,8700.727142857142,10550.141333333333
2021-01-18,Store_E,Shoes,183,10266.3,9569.658571428572,10408.130666666666
2021-01-18,Store_C,Shoes,211,12275.54,9892.837142857143,10284.490666666667
2021-01-18,Store_D,Accessories,192,9481.78,10723.475714285714,10335.013333333334
2021-01-18,Store_C,Dresses,199,6643.25,11309.135714285714,10166.156333333334
2021-01-18,Store_B,Jeans,188,3933.83,9735.212857142858,9914.25
2021-01-18,Store_C,Jeans,186,8792.53,9001.122857142856,9562.557
2021-01-18,Store_A,Jeans,173,3834.54,7889.681428571429,9541.745666666668
2021-01-18,Store_A,Jackets,192,9514.76,7782.318571428571,9746.745666666666
2021-01-18,Store_A,Dresses,179,5270.38,6781.58142857143,9634.363000000001
2021-01-18,Store_A,Shoes,205,4854.86,6120.592857142858,9694.37
2021-01-18,Store_A,Accessories,172,8837.71,6434.087142857143,9429.929
2021-01-18,Store_B,T-Shirts,171,16848.82,8279.085714285715,9722.451333333333
2021-01-18,Store_A,T-Shirts,196,8443.31,8229.197142857143,9454.279999999999
2021-01-18,Store_B,Jackets,192,13880.55,9664.341428571428,9394.231
2021-01-18,Store_B,Dresses,172,17148.87,10754.92857142857,9563.835333333333
2021-01-18,Store_B,Shoes,214,8038.44,11150.365714285714,9266.996666666666
2021-01-18,Store_B,Accessories,205,9911.24,11872.705714285714,9481.426000000001
2021-01-18,Store_C,T-Shirts,182,9187.47,11922.671428571428,9515.217666666667
2021-01-18,Store_C,Jackets,215,17036.05,11949.41857142857,9443.146
2021-01-19,Store_D,T-Shirts,216,17254.14,13208.108571428571,9678.336333333335
2021-01-19,Store_D,Jeans,206,12164.8,12963.001428571428,9886.182333333332
2021-01-19,Store_D,Jackets,165,3606.17,11028.33,9850.027999999998
2021-01-19,Store_D,Dresses,210,6135.36,10756.461428571429,9475.526333333335
2021-01-19,Store_D,Shoes,200,15190.43,11510.631428571429,9842.414666666667
2021-01-19,Store_D,Accessories,202,11261.99,11806.991428571428,9884.038
2021-01-19,Store_E,Jackets,184,1994.53,9658.202857142855,9828.278666666667
2021-01-19,Store_E,Jeans,219,17191.71,9649.284285714284,10316.548
2021-01-19,Store_E,Dresses,189,18760.69,10591.554285714285,10443.527999999998
2021-01-19,Store_E,Shoes,178,14597.14,12161.692857142856,10465.727333333334
2021-01-19,Store_E,Accessories,187,14207.59,13314.86857142857,10552.159333333333
2021-01-19,Store_C,Accessories,189,9723.78,12533.918571428572,10534.075333333334
2021-01-19,Store_E,T-Shirts,191,13751.94,12889.625714285716,10583.288666666667
2021-01-19,Store_C,Shoes,218,20209.34,15491.74142857143,10940.874
2021-01-19,Store_C,Dresses,206,17187.66,15491.16285714286,11292.354333333333
2021-01-19,Store_A,T-Shirts,209,3430.34,13301.112857142858,11275.571333333331
2021-01-19,Store_C,Jackets,181,16258.01,13538.380000000001,11524.420666666667
2021-01-19,Store_A,Jeans,210,7704.52,12609.37,11653.42
2021-01-19,Store_A,Jackets,194,13487.53,13147.048571428571,11785.845666666666
2021-01-19,Store_A,Dresses,185,3488.29,11680.812857142855,11726.442666666668
2021-01-19,Store_A,Accessories,242,19173.68,11532.861428571428,12203.736666666666
2021-01-19,Store_B,T-Shirts,205,5844.93,9912.471428571429,12103.977333333334
2021-01-19,Store_A,Shoes,207,7007.81,10423.538571428571,11775.943666666666
2021-01-19,Store_B,Jackets,206,2837.78,8506.362857142858,11589.092666666667
2021-01-19,Store_B,Dresses,204,15774.62,9659.234285714285,11652.228333333334
2021-01-19,Store_B,Shoes,214,4607.12,8390.604285714286,11234.170000000002
2021-01-19,Store_B,Accessories,193,5831.57,8725.358571428571,11160.607666666669
2021-01-19,Store_C,T-Shirts,195,9661.56,7366.484285714286,11152.285
2021-01-19,Store_C,Jeans,205,6490.78,7458.748571428571,11062.395333333332
2021-01-19,Store_B,Jeans,181,14428.78,8518.887142857144,10975.486333333334
2021-01-20,Store_D,Dresses,196,8730.81,9360.74857142857,10691.375333333333
2021-01-20,Store_C,Accessories,197,5881.45,7947.438571428572,10481.930333333334
2021-01-20,Store_D,T-Shirts,204,20369.66,10199.23,11040.713333333335
2021-01-20,Store_D,Jeans,227,10876.1,10919.877142857144,11198.738
2021-01-20,Store_D,Jackets,206,4253.95,10147.361428571428,10834.188666666665
2021-01-20,Store_D,Shoes,203,5400.38,9991.59,10638.801666666666
2021-01-20,Store_C,Shoes,198,7828.39,9048.677142857143,10833.263666666668
2021-01-20,Store_E,T-Shirts,190,7008.21,8802.591428571428,10493.813666666665
2021-01-20,Store_E,Jeans,229,11145.23,9554.56,10239.965
2021-01-20,Store_E,Jackets,219,5858.06,7481.4742857142855,9948.662333333334
2021-01-20,Store_E,Dresses,214,11441.98,7562.314285714286,9856.475333333334
2021-01-20,Store_E,Shoes,182,13743.65,8917.985714285714,9990.471
2021-01-20,Store_E,Accessories,200,15131.15,10308.095714285713,10036.444666666666
2021-01-20,Store_D,Accessories,194,2397.39,9532.238571428572,9442.713
2021-01-20,Store_C,Dresses,209,11819.83,10219.612857142856,9263.785333333333
2021-01-20,Store_A,T-Shirts,205,8606.85,9856.987142857144,9436.335666666668
2021-01-20,Store_C,Jeans,215,3641.08,9540.275714285714,9015.771333333334
2021-01-20,Store_C,Jackets,171,13789.56,9875.644285714285,9218.606
2021-01-20,Store_A,Jeans,213,2230.25,8230.872857142856,8843.363333333335
2021-01-20,Store_A,Jackets,211,16271.48,8393.777142857143,9269.469666666668
2021-01-20,Store_A,Dresses,194,4539.59,8699.805714285714,8781.666666666666
2021-01-20,Store_A,Accessories,194,14547.36,9089.452857142856,9071.747666666666
2021-01-20,Store_B,T-Shirts,220,9952.21,9281.647142857142,9169.894333333334
2021-01-20,Store_A,Shoes,192,19136.66,11495.301428571429,9713.190333333332
2021-01-20,Store_B,Jackets,205,16702.94,11911.498571428572,9744.134333333332
2021-01-20,Store_B,Dresses,178,9485.19,12947.918571428572,9906.736666666666
2021-01-20,Store_B,Shoes,206,12812.9,12453.835714285715,10139.447666666667
2021-01-20,Store_B,Accessories,202,12991.41,13661.238571428572,10250.442666666666
2021-01-20,Store_C,T-Shirts,207,7096.76,12596.867142857142,10270.642
2021-01-20,Store_B,Jeans,196,2016.77,11463.232857142857,9856.908333333333
2021-01-21,Store_D,Dresses,202,11337.3,10349.038571428571,9943.791333333333
2021-01-21,Store_C,Accessories,209,3627.25,8481.082857142856,9868.651333333333
2021-01-21,Store_D,T-Shirts,198,4934.1,7830.927142857144,9354.132666666666
2021-01-21,Store_D,Jeans,230,16148.76,8307.478571428572,9529.888
