Date,Store,Category,Units_Sold,Revenue
2021-01-20,Store_A,Dresses,194,4539.59
2021-01-20,Store_A,Shoes,192,19136.66
2021-01-20,Store_A,Accessories,194,14547.36
2021-01-20,Store_B,T-Shirts,220,9952.21
2021-01-20,Store_B,Jeans,196,2016.77
2021-01-20,Store_B,Jackets,205,16702.94
2021-01-20,Store_B,Dresses,178,9485.19
2021-01-20,Store_B,Shoes,206,12812.9
2021-01-20,Store_B,Accessories,202,12991.41
2021-01-20,Store_C,T-Shirts,207,7096.76
2021-01-20,Store_C,Jeans,215,3641.08
2021-01-20,Store_C,Jackets,171,13789.56
2021-01-20,Store_C,Dresses,209,11819.83
2021-01-20,Store_C,Shoes,198,7828.39
2021-01-20,Store_C,Accessories,197,5881.45
2021-01-20,Store_D,T-Shirts,204,20369.66
2021-01-20,Store_D,Jeans,227,10876.1
2021-01-20,Store_D,Jackets,206,4253.95
2021-01-20,Store_D,Dresses,196,8730.81
2021-01-20,Store_D,Shoes,203,5400.38
2021-01-20,Store_D,Accessories,194,2397.39
2021-01-20,Store_E,T-Shirts,190,7008.21
2021-01-20,Store_E,Jeans,229,11145.23
2021-01-20,Store_E,Jackets,219,5858.06
2021-01-20,Store_E,Dresses,214,11441.98
2021-01-20,Store_E,Shoes,182,13743.65
2021-01-20,Store_E,Accessories,200,15131.15
2021-01-21,Store_A,T-Shirts,212,13763.1
2021-01-21,Store_A,Jeans,182,12580.93
2021-01-21,Store_A,Jackets,235,3556.71
2021-01-21,Store_A,Dresses,191,6155.57
2021-01-21,Store_A,Shoes,222,7653.56
2021-01-21,Store_A,Accessories,211,16859.73
2021-01-21,Store_B,T-Shirts,173,2253.36
2021-01-21,Store_B,Jeans,182,8553.75
2021-01-21,Store_B,Jackets,194,2321.04
2021-01-21,Store_B,Dresses,202,2970.05
2021-01-21,Store_B,Shoes,197,14927.46
2021-01-21,Store_B,Accessories,206,12541.22
2021-01-21,Store_C,T-Shirts,198,12823.96
2021-01-21,Store_C,Jeans,194,4580.77
2021-01-21,Store_C,Jackets,188,16272.42
2021-01-21,Store_C,Dresses,202,4106.5
2021-01-21,Store_C,Shoes,218,3507.65
2021-01-21,Store_C,Accessories,209,3627.25
2021-01-21,Store_D,T-Shirts,198,4934.1
2021-01-21,Store_D,Jeans,230,16148.76
2021-01-21,Store_D,Jackets,198,13580.35
2021-01-21,Store_D,Dresses,202,11337.3
2021-01-21,Store_D,Shoes,214,3140.68
2021-01-21,Store_D,Accessories,213,7087.76
2021-01-21,Store_E,T-Shirts,184,14371.8
2021-01-21,Store_E,Jeans,201,17889.95
2021-01-21,Store_E,Jackets,219,6896.67
2021-01-21,Store_E,Dresses,198,15737.26
2021-01-21,Store_E,Shoes,153,7918.34
2021-01-21,Store_E,Accessories,223,12221.1
2021-01-22,Store_A,T-Shirts,179,15034.08
2021-01-22,Store_A,Jeans,195,18876.57
2021-01-22,Store_A,Jackets,187,6702.53
2021-01-22,Store_A,Dresses,213,14294.94
2021-01-22,Store_A,Shoes,213,19672.28
2021-01-22,Store_A,Accessories,201,14598.82
2021-01-22,Store_B,T-Shirts,213,18562.13
2021-01-22,Store_B,Jeans,222,21870.76
2021-01-22,Store_B,Jackets,182,4837.6
2021-01-22,Store_B,Dresses,221,5235.35
2021-01-22,Store_B,Shoes,198,3467.33
2021-01-22,Store_B,Accessories,220,12203.09
2021-01-22,Store_C,T-Shirts,206,18410.94
2021-01-22,Store_C,Jeans,197,2193.53
2021-01-22,Store_C,Jackets,202,15097.85
2021-01-22,Store_C,Dresses,220,16683.63
2021-01-22,Store_C,Shoes,186,15571.12
2021-01-22,Store_C,Accessories,202,7734.89
2021-01-22,Store_D,T-Shirts,199,10215.44
2021-01-22,Store_D,Jeans,194,16401.23
2021-01-22,Store_D,Jackets,193,14297.68
2021-01-22,Store_D,Dresses,215,6791.56
2021-01-22,Store_D,Shoes,182,9196.75
2021-01-22,Store_D,Accessories,211,13901.43
2021-01-22,Store_E,T-Shirts,194,10168.67
2021-01-22,Store_E,Jeans,181,7105.94
2021-01-22,Store_E,Jackets,208,5353.78
2021-01-22,Store_E,Dresses,217,18517.41
2021-01-22,Store_E,Shoes,190,13769.97
2021-01-22,Store_E,Accessories,200,5827.6
2021-01-23,Store_A,T-Shirts,206,18212.13
2021-01-23,Store_A,Jeans,212,14807.91
2021-01-23,Store_A,Jackets,190,13369.52
2021-01-23,Store_A,Dresses,202,10147.47
2021-01-23,Store_A,Shoes,198,11721.27
2021-01-23,Store_A,Accessories,195,3893.15
2021-01-23,Store_B,T-Shirts,197,15088.5
2021-01-23,Store_B,Jeans,224,19544.17
2021-01-23,Store_B,Jackets,191,14870.61
2021-01-23,Store_B,Dresses,214,20683.73
2021-01-23,Store_B,Shoes,210,17775.56
2021-01-23,Store_B,Accessories,191,3845.26
2021-01-23,Store_C,T-Shirts,209,3905.81
2021-01-23,Store_C,Jeans,189,9863.74
2021-01-23,Store_C,Jackets,192,7056.27
2021-01-23,Store_C,Dresses,191,2737.58
2021-01-23,Store_C,Shoes,222,15562.74
2021-01-23,Store_C,Accessories,204,5442.66
2021-01-23,Store_D,T-Shirts,175,14264.61
2021-01-23,Store_D,Jeans,201,17049.55
2021-01-23,Store_D,Jackets,204,3763.22
2021-01-23,Store_D,Dresses,223,18873.79
2021-01-23,Store_D,Shoes,219,12388.87
2021-01-23,Store_D,Accessories,197,9675.39
2021-01-23,Store_E,T-Shirts,212,19149.34
2021-01-23,Store_E,Jeans,198,13229.9
2021-01-23,Store_E,Jackets,204,6399.28
2021-01-23,Store_E,Dresses,200,8921.2
2021-01-23,Store_E,Shoes,199,19014.01
2021-01-23,Store_E,Accessories,204,11335.04
2021-01-24,Store_A,T-Shirts,205,6743.52
2021-01-24,Store_A,Jeans,194,2737.03
2021-01-24,Store_A,Jackets,182,17733.71
2021-01-24,Store_A,Dresses,193,5336.22
2021-01-24,Store_A,Shoes,204,5840.38
2021-01-24,Store_A,Accessories,201,2148.64
2021-01-24,Store_B,T-Shirts,187,3688.07
2021-01-24,Store_B,Jeans,193,11866.48
2021-01-24,Store_B,Jackets,200,18771.57
2021-01-24,Store_B,Dresses,196,12845.05
2021-01-24,Store_B,Shoes,180,10020.07
2021-01-24,Store_B,Accessories,219,16031.52
2021-01-24,Store_C,T-Shirts,190,9113.26
2021-01-24,Store_C,Jeans,196,14555.54
2021-01-24,Store_C,Jackets,204,17164.79
2021-01-24,Store_C,Dresses,168,2580.01
2021-01-24,Store_C,Shoes,204,4141.99
2021-01-24,Store_C,Accessories,195,8426.88
2021-01-24,Store_D,T-Shirts,181,14046.69
2021-01-24,Store_D,Jeans,174,7295.72
2021-01-24,Store_D,Jackets,229,16277.39
2021-01-24,Store_D,Dresses,194,2116.89
2021-01-24,Store_D,Shoes,206,13417.11
2021-01-24,Store_D,Accessories,219,4566.21
2021-01-24,Store_E,T-Shirts,222,12888.67
2021-01-24,Store_E,Jeans,182,8732.92
2021-01-24,Store_E,Jackets,191,11832.07
2021-01-24,Store_E,Dresses,165,9945.84
2021-01-24,Store_E,Shoes,193,13260.31
2021-01-24,Store_E,Accessories,216,10517.86
2021-01-25,Store_A,T-Shirts,207,7776.62
2021-01-25,Store_A,Jeans,213,17434.95
2021-01-25,Store_A,Jackets,215,19886.89
2021-01-25,Store_A,Dresses,197,12292.38
2021-01-25,Store_A,Shoes,195,14333.03
2021-01-25,Store_A,Accessories,208,5203.62
2021-01-25,Store_B,T-Shirts,197,17751.42
2021-01-25,Store_B,Jeans,194,2384.32
2021-01-25,Store_B,Jackets,206,8374.8
2021-01-25,Store_B,Dresses,174,6613.67
2021-01-25,Store_B,Shoes,207,8862.38
2021-01-25,Store_B,Accessories,198,4484.65
2021-01-25,Store_C,T-Shirts,199,11042.7
2021-01-25,Store_C,Jeans,239,3228.8
2021-01-25,Store_C,Jackets,184,14362.9
2021-01-25,Store_C,Dresses,198,18019.48
2021-01-25,Store_C,Shoes,192,12338.85
2021-01-25,Store_C,Accessories,195,7923.79
2021-01-25,Store_D,T-Shirts,202,12086.47
2021-01-25,Store_D,Jeans,202,17175.76
2021-01-25,Store_D,Jackets,198,6601.35
2021-01-25,Store_D,Dresses,186,7592.58
2021-01-25,Store_D,Shoes,202,12572.9
2021-01-25,Store_D,Accessories,182,12077.72
2021-01-25,Store_E,T-Shirts,199,19789.82
2021-01-25,Store_E,Jeans,219,13412.43
2021-01-25,Store_E,Jackets,205,9340.29
2021-01-25,Store_E,Dresses,202,19546.04
2021-01-25,Store_E,Shoes,223,12935.07
2021-01-25,Store_E,Accessories,218,17689.8
2021-01-26,Store_A,T-Shirts,181,6302.25
2021-01-26,Store_A,Jeans,183,17986.86
2021-01-26,Store_A,Jackets,199,12534.18
2021-01-26,Store_A,Dresses,195,5516.57
2021-01-26,Store_A,Shoes,211,11819.12
2021-01-26,Store_A,Accessories,200,17580.39
2021-01-26,Store_B,T-Shirts,215,13247.79
2021-01-26,Store_B,Jeans,234,4641.1
2021-01-26,Store_B,Jackets,217,18711.3
2021-01-26,Store_B,Dresses,221,19782.11
2021-01-26,Store_B,Shoes,198,13145.88
2021-01-26,Store_B,Accessories,225,11906.08
2021-01-26,Store_C,T-Shirts,208,15044.21
2021-01-26,Store_C,Jeans,182,7695.76
2021-01-26,Store_C,Jackets,214,6198.18
2021-01-26,Store_C,Dresses,235,23453.91
2021-01-26,Store_C,Shoes,207,7558.76
2021-01-26,Store_C,Accessories,216,4937.01
2021-01-26,Store_D,T-Shirts,211,14615.68
2021-01-26,Store_D,Jeans,212,13827.57
2021-01-26,Store_D,Jackets,177,3006.95
2021-01-26,Store_D,Dresses,196,3124.41
2021-01-26,Store_D,Shoes,194,16051.79
2021-01-26,Store_D,Accessories,231,22166.85
2021-01-26,Store_E,T-Shirts,201,3400.43
2021-01-26,Store_E,Jeans,200,14727.56
2021-01-26,Store_E,Jackets,168,7771.44
2021-01-26,Store_E,Dresses,191,6740.47
2021-01-26,Store_E,Shoes,196,7631.18
2021-01-26,Store_E,Accessories,199,13460.93
2021-01-27,Store_A,T-Shirts,194,4086.2
2021-01-27,Store_A,Jeans,220,11097.12
2021-01-27,Store_A,Jackets,203,3341.34
2021-01-27,Store_A,Dresses,208,15445.19
2021-01-27,Store_A,Shoes,215,12840.89
2021-01-27,Store_A,Accessories,201,16036.01
2021-01-27,Store_B,T-Shirts,190,6761.09
2021-01-27,Store_B,Jeans,182,2709.96
2021-01-27,Store_B,Jackets,211,2112.56
2021-01-27,Store_B,Dresses,200,6971.05
2021-01-27,Store_B,Shoes,209,17877.96
2021-01-27,Store_B,Accessories,210,4025.77
2021-01-27,Store_C,T-Shirts,194,16653.75
2021-01-27,Store_C,Jeans,192,17331.55
2021-01-27,Store_C,Jackets,197,8659.85
2021-01-27,Store_C,Dresses,239,17167.78
2021-01-27,Store_C,Shoes,200,13388.81
2021-01-27,Store_C,Accessories,209,5230.39
2021-01-27,Store_D,T-Shirts,209,20261.35
2021-01-27,Store_D,Jeans,209,4071.91
2021-01-27,Store_D,Jackets,212,3039.39
2021-01-27,Store_D,Dresses,194,10677.0
2021-01-27,Store_D,Shoes,197,5673.49
2021-01-27,Store_D,Accessories,195,2868.83
2021-01-27,Store_E,T-Shirts,212,17807.19
2021-01-27,Store_E,Jeans,217,15008.11
2021-01-27,Store_E,Jackets,199,5853.92
2021-01-27,Store_E,Dresses,207,7571.47
2021-01-27,Store_E,Shoes,182,13918.23
2021-01-27,Store_E,Accessories,192,8747.86
2021-01-28,Store_A,T-Shirts,209,18834.94
2021-01-28,Store_A,Jeans,191,2908.6
2021-01-28,Store_A,Jackets,180,6135.0
2021-01-28,Store_A,Dresses,216,9529.59
2021-01-28,Store_A,Shoes,193,4090.28
2021-01-28,Store_A,Accessories,196,9091.67
2021-01-28,Store_B,T-Shirts,201,2189.52
2021-01-28,Store_B,Jeans,198,11229.16
2021-01-28,Store_B,Jackets,207,16489.46
2021-01-28,Store_B,Dresses,212,20742.34
2021-01-28,Store_B,Shoes,181,14355.88
2021-01-28,Store_B,Accessories,214,7255.13
2021-01-28,Store_C,T-Shirts,212,8761.66
2021-01-28,Store_C,Jeans,195,7211.5
2021-01-28,Store_C,Jackets,217,19718.89
2021-01-28,Store_C,Dresses,213,10909.78
2021-01-28,Store_C,Shoes,196,3118.86
2021-01-28,Store_C,Accessories,188,10070.58
2021-01-28,Store_D,T-Shirts,211,3208.47
2021-01-28,Store_D,Jeans,202,3394.5
2021-01-28,Store_D,Jackets,194,5359.25
2021-01-28,Store_D,Dresses,182,14618.05
2021-01-28,Store_D,Shoes,203,16849.23
2021-01-28,Store_D,Accessories,206,14558.38
2021-01-28,Store_E,T-Shirts,190,17589.01
2021-01-28,Store_E,Jeans,191,17211.53
2021-01-28,Store_E,Jackets,209,4860.77
2021-01-28,Store_E,Dresses,198,19050.39
2021-01-28,Store_E,Shoes,201,11065.92
2021-01-28,Store_E,Accessories,207,7187.73
2021-01-29,Store_A,T-Shirts,214,12667.08
2021-01-29,Store_A,Jeans,197,4908.74
2021-01-29,Store_A,Jackets,198,2870.63
2021-01-29,Store_A,Dresses,213,6768.7
2021-01-29,Store_A,Shoes,237,22664.0
2021-01-29,Store_A,Accessories,190,12049.89
2021-01-29,Store_B,T-Shirts,174,17105.24
2021-01-29,Store_B,Jeans,186,17058.23
2021-01-29,Store_B,Jackets,201,15709.74
2021-01-29,Store_B,Dresses,184,13735.56
2021-01-29,Store_B,Shoes,189,13228.87
2021-01-29,Store_B,Accessories,184,14618.14
2021-01-29,Store_C,T-Shirts,200,2162.69
2021-01-29,Store_C,Jeans,194,5932.7
2021-01-29,Store_C,Jackets,205,7984.81
2021-01-29,Store_C,Dresses,217,4033.15
2021-01-29,Store_C,Shoes,197,10496.18
2021-01-29,Store_C,Accessories,207,7451.93
2021-01-29,Store_D,T-Shirts,196,19481.02
2021-01-29,Store_D,Jeans,195,15187.35
2021-01-29,Store_D,Jackets,203,16418.52
2021-01-29,Store_D,Dresses,189,7989.42
2021-01-29,Store_D,Shoes,206,5612.13
2021-01-29,Store_D,Accessories,224,12440.11
2021-01-29,Store_E,T-Shirts,188,2489.44
2021-01-29,Store_E,Jeans,185,6553.27
2021-01-29,Store_E,Jackets,232,11436.5
2021-01-29,Store_E,Dresses,203,15892.84
2021-01-29,Store_E,Shoes,191,17279.48
2021-01-29,Store_E,Accessories,197,10415.43
2021-01-30,Store_A,T-Shirts,200,12640.35
2021-01-30,Store_A,Jeans,186,16173.21
2021-01-30,Store_A,Jackets,187,3031.4
2021-01-30,Store_A,Dresses,229,10727.98
2021-01-30,Store_A,Shoes,214,8538.0
2021-01-30,Store_A,Accessories,208,14335.06
2021-01-30,Store_B,T-Shirts,183,10708.89
2021-01-30,Store_B,Jeans,191,2555.85
2021-01-30,Store_B,Jackets,181,1810.19
2021-01-30,Store_B,Dresses,197,2938.67
2021-01-30,Store_B,Shoes,192,5901.6
2021-01-30,Store_B,Accessories,241,16791.49
2021-01-30,Store_C,T-Shirts,210,10087.69
2021-01-30,Store_C,Jeans,192,14234.1
2021-01-30,Store_C,Jackets,215,9327.71
2021-01-30,Store_C,Dresses,222,21897.47
2021-01-30,Store_C,Shoes,211,13326.21
2021-01-30,Store_C,Accessories,207,12213.98
2021-01-30,Store_D,T-Shirts,209,16773.68
2021-01-30,Store_D,Jeans,203,2805.06
2021-01-30,Store_D,Jackets,190,6971.17
2021-01-30,Store_D,Dresses,209,4018.33
2021-01-30,Store_D,Shoes,200,8647.05
2021-01-30,Store_D,Accessories,227,16513.99
2021-01-30,Store_E,T-Shirts,209,19413.91
2021-01-30,Store_E,Jeans,208,18210.85
2021-01-30,Store_E,Jackets,190,5238.61
2021-01-30,Store_E,Dresses,193,18926.99
2021-01-30,Store_E,Shoes,217,16369.42
2021-01-30,Store_E,Accessories,202,11041.98
2021-01-31,Store_A,T-Shirts,195,15747.91
2021-01-31,Store_A,Jeans,210,2576.16
2021-01-31,Store_A,Jackets,216,15839.92
2021-01-31,Store_A,Dresses,188,15705.81
2021-01-31,Store_A,Shoes,202,2959.34
2021-01-31,Store_A,Accessories,200,17527.53
2021-01-31,Store_B,T-Shirts,185,11052.57
2021-01-31,Store_B,Jeans,196,17223.82
2021-01-31,Store_B,Jackets,184,6643.15
2021-01-31,Store_B,Dresses,218,17810.89
2021-01-31,Store_B,Shoes,189,11615.4
2021-01-31,Store_B,Accessories,169,6064.89
2021-01-31,Store_C,T-Shirts,192,12655.93
2021-01-31,Store_C,Jeans,193,8956.64
2021-01-31,Store_C,Jackets,173,6179.26
2021-01-31,Store_C,Dresses,197,7864.45
2021-01-31,Store_C,Shoes,170,16150.06
2021-01-31,Store_C,Accessories,206,13782.51
2021-01-31,Store_D,T-Shirts,186,14430.73
2021-01-31,Store_D,Jeans,179,6241.5
2021-01-31,Store_D,Jackets,197,3166.82
2021-01-31,Store_D,Dresses,201,19569.54
2021-01-31,Store_D,Shoes,180,13753.74
2021-01-31,Store_D,Accessories,209,8608.12
2021-01-31,Store_E,T-Shirts,196,5582.07
2021-01-31,Store_E,Jeans,199,7138.44
2021-01-31,Store_E,Jackets,204,3427.72
2021-01-31,Store_E,Dresses,232,4242.36
2021-01-31,Store_E,Shoes,204,13946.55
2021-01-31,Store_E,Accessories,190,18401.76
2021-02-01,Store_A,T-Shirts,189,13909.77
2021-02-01,Store_A,Jeans,204,7017.33
2021-02-01,Store_A,Jackets,204,19422.03
2021-02-01,Store_A,Dresses,179,17009.7
2021-02-01,Store_A,Shoes,210,5929.76
2021-02-01,Store_A,Accessories,204,14526.85
2021-02-01,Store_B,T-Shirts,196,12242.82
2021-02-01,Store_B,Jeans,189,18178.45
2021-02-01,Store_B,Jackets,196,5285.86
2021-02-01,Store_B,Dresses,179,8775.02
2021-02-01,Store_B,Shoes,177,16338.76
2021-02-01,Store_B,Accessories,197,9671.97
2021-02-01,Store_C,T-Shirts,210,13240.68
2021-02-01,Store_C,Jeans,205,6515.31
2021-02-01,Store_C,Jackets,209,5838.28
2021-02-01,Store_C,Dresses,219,2460.92
2021-02-01,Store_C,Shoes,189,6496.42
2021-02-01,Store_C,Accessories,189,9696.58
2021-02-01,Store_D,T-Shirts,210,14817.27
2021-02-01,Store_D,Jeans,176,15041.71
2021-02-01,Store_D,Jackets,214,20104.0
2021-02-01,Store_D,Dresses,202,13233.13
2021-02-01,Store_D,Shoes,210,11955.39
2021-02-01,Store_D,Accessories,173,16066.34
2021-02-01,Store_E,T-Shirts,203,6941.95
2021-02-01,Store_E,Jeans,194,13576.44
2021-02-01,Store_E,Jackets,213,14211.84
2021-02-01,Store_E,Dresses,189,9163.5
2021-02-01,Store_E,Shoes,198,18664.52
2021-02-01,Store_E,Accessories,191,2286.69
2021-02-02,Store_A,T-Shirts,191,2875.67
2021-02-02,Store_A,Jeans,200,3897.08
2021-02-02,Store_A,Jackets,212,14620.71
2021-02-02,Store_A,Dresses,190,4643.91
2021-02-02,Store_A,Shoes,174,12141.68
2021-02-02,Store_A,Accessories,219,15694.0
2021-02-02,Store_B,T-Shirts,180,6818.87
2021-02-02,Store_B,Jeans,189,10999.77
2021-02-02,Store_B,Jackets,194,16406.58
2021-02-02,Store_B,Dresses,213,19647.32
2021-02-02,Store_B,Shoes,233,9762.29
2021-02-02,Store_B,Accessories,200,17773.75
2021-02-02,Store_C,T-Shirts,179,10704.81
2021-02-02,Store_C,Jeans,200,17458.7
2021-02-02,Store_C,Jackets,207,18068.78
2021-02-02,Store_C,Dresses,211,13704.28
2021-02-02,Store_C,Shoes,184,4808.43
2021-02-02,Store_C,Accessories,208,4280.56
2021-02-02,Store_D,T-Shirts,184,13742.33
2021-02-02,Store_D,Jeans,210,5149.76
2021-02-02,Store_D,Jackets,176,4385.45
2021-02-02,Store_D,Dresses,220,9214.57
2021-02-02,Store_D,Shoes,179,10154.71
2021-02-02,Store_D,Accessories,204,3099.96
2021-02-02,Store_E,T-Shirts,195,5803.17
2021-02-02,Store_E,Jeans,202,9818.21
2021-02-02,Store_E,Jackets,202,14785.02
2021-02-02,Store_E,Dresses,185,8709.1
2021-02-02,Store_E,Shoes,218,12627.73
2021-02-02,Store_E,Accessories,180,3698.7
2021-02-03,Store_A,T-Shirts,193,13951.32
2021-02-03,Store_A,Jeans,187,16944.21
2021-02-03,Store_A,Jackets,187,8926.34
2021-02-03,Store_A,Dresses,173,10459.76
2021-02-03,Store_A,Shoes,205,6722.88
2021-02-03,Store_A,Accessories,201,16868.92
2021-02-03,Store_B,T-Shirts,216,8645.74
2021-02-03,Store_B,Jeans,213,5646.59
2021-02-03,Store_B,Jackets,217,11277.03
2021-02-03,Store_B,Dresses,175,14405.72
2021-02-03,Store_B,Shoes,222,3558.13
2021-02-03,Store_B,Accessories,219,12868.11
2021-02-03,Store_C,T-Shirts,242,16540.37
2021-02-03,Store_C,Jeans,174,14327.74
2021-02-03,Store_C,Jackets,202,6021.62
2021-02-03,Store_C,Dresses,194,3139.74
2021-02-03,Store_C,Shoes,195,14634.05
2021-02-03,Store_C,Accessories,206,2215.06
2021-02-03,Store_D,T-Shirts,187,10015.54
2021-02-03,Store_D,Jeans,212,3388.12
2021-02-03,Store_D,Jackets,212,17039.8
2021-02-03,Store_D,Dresses,211,11946.97
2021-02-03,Store_D,Shoes,182,11983.36
2021-02-03,Store_D,Accessories,210,5785.03
2021-02-03,Store_E,T-Shirts,220,20182.92
2021-02-03,Store_E,Jeans,211,14531.98
2021-02-03,Store_E,Jackets,220,14721.35
2021-02-03,Store_E,Dresses,184,13703.54
2021-02-03,Store_E,Shoes,190,7266.44
2021-02-03,Store_E,Accessories,189,9116.71
2021-02-04,Store_A,T-Shirts,222,5974.65
2021-02-04,Store_A,Jeans,175,7779.08
2021-02-04,Store_A,Jackets,215,17557.27
2021-02-04,Store_A,Dresses,190,6415.46
2021-02-04,Store_A,Shoes,228,8938.98
2021-02-04,Store_A,Accessories,190,13778.36
2021-02-04,Store_B,T-Shirts,187,6323.81
2021-02-04,Store_B,Jeans,207,16564.61
2021-02-04,Store_B,Jackets,211,3788.43
2021-02-04,Store_B,Dresses,208,10173.52
2021-02-04,Store_B,Shoes,189,2553.04
2021-02-04,Store_B,Accessories,207,18798.23
2021-02-04,Store_C,T-Shirts,220,20039.03
2021-02-04,Store_C,Jeans,216,13371.09
2021-02-04,Store_C,Jackets,173,17282.76
2021-02-04,Store_C,Dresses,193,15941.77
2021-02-04,Store_C,Shoes,189,8884.37
2021-02-04,Store_C,Accessories,182,7723.79
2021-02-04,Store_D,T-Shirts,213,8125.95
2021-02-04,Store_D,Jeans,206,2326.63
2021-02-04,Store_D,Jackets,212,16664.73
2021-02-04,Store_D,Dresses,205,13574.13
2021-02-04,Store_D,Shoes,218,13578.25
2021-02-04,Store_D,Accessories,198,8916.09
2021-02-04,Store_E,T-Shirts,188,17584.84
2021-02-04,Store_E,Jeans,226,12992.96
2021-02-04,Store_E,Jackets,214,13564.23
2021-02-04,Store_E,Dresses,169,11953.5
2021-02-04,Store_E,Shoes,207,19613.72
2021-02-04,Store_E,Accessories,184,13281.04
2021-02-05,Store_A,T-Shirts,208,7233.4
2021-02-05,Store_A,Jeans,184,11764.44
2021-02-05,Store_A,Jackets,185,9428.61
2021-02-05,Store_A,Dresses,207,5232.04
2021-02-05,Store_A,Shoes,204,17428.53
2021-02-05,Store_A,Accessories,201,9280.14
2021-02-05,Store_B,T-Shirts,183,6392.4
2021-02-05,Store_B,Jeans,225,14255.01
2021-02-05,Store_B,Jackets,194,2494.25
2021-02-05,Store_B,Dresses,197,12729.4
2021-02-05,Store_B,Shoes,219,15179.79
2021-02-05,Store_B,Accessories,187,16782.95
2021-02-05,Store_C,T-Shirts,186,6656.34
2021-02-05,Store_C,Jeans,199,3107.48
2021-02-05,Store_C,Jackets,193,18871.71
2021-02-05,Store_C,Dresses,228,10192.46
2021-02-05,Store_C,Shoes,174,5331.87
2021-02-05,Store_C,Accessories,199,3798.52
2021-02-05,Store_D,T-Shirts,184,17954.15
2021-02-05,Store_D,Jeans,197,16123.74
2021-02-05,Store_D,Jackets,193,5968.63
2021-02-05,Store_D,Dresses,181,7598.16
2021-02-05,Store_D,Shoes,207,5991.74
2021-02-05,Store_D,Accessories,214,8739.35
2021-02-05,Store_E,T-Shirts,218,3803.3
2021-02-05,Store_E,Jeans,199,12080.64
2021-02-05,Store_E,Jackets,214,13324.26
2021-02-05,Store_E,Dresses,200,13231.97
2021-02-05,Store_E,Shoes,190,3306.86
2021-02-05,Store_E,Accessories,198,16634.83
2021-02-06,Store_A,T-Shirts,170,8714.0
2021-02-06,Store_A,Jeans,210,14710.31
2021-02-06,Store_A,Jackets,212,8108.74
2021-02-06,Store_A,Dresses,201,19909.17
2021-02-06,Store_A,Shoes,220,6064.3
2021-02-06,Store_A,Accessories,200,10866.24
2021-02-06,Store_B,T-Shirts,199,8462.74
2021-02-06,Store_B,Jeans,218,8619.93
2021-02-06,Store_B,Jackets,198,4225.36
2021-02-06,Store_B,Dresses,185,11495.59
2021-02-06,Store_B,Shoes,200,6136.88
2021-02-06,Store_B,Accessories,202,14049.11
2021-02-06,Store_C,T-Shirts,182,4854.73
2021-02-06,Store_C,Jeans,190,5026.53
2021-02-06,Store_C,Jackets,215,20089.85
2021-02-06,Store_C,Dresses,183,14968.65
2021-02-06,Store_C,Shoes,194,11661.46
2021-02-06,Store_C,Accessories,216,5564.39
2021-02-06,Store_D,T-Shirts,207,6135.21
2021-02-06,Store_D,Jeans,219,7378.61
2021-02-06,Store_D,Jackets,213,16512.59
2021-02-06,Store_D,Dresses,183,7614.58
2021-02-06,Store_D,Shoes,178,16530.25
2021-02-06,Store_D,Accessories,163,4674.63
2021-02-06,Store_E,T-Shirts,199,15611.91
2021-02-06,Store_E,Jeans,183,8911.86
2021-02-06,Store_E,Jackets,212,17909.71
2021-02-06,Store_E,Dresses,185,5254.07
2021-02-06,Store_E,Shoes,193,12614.79
2021-02-06,Store_E,Accessories,223,12290.6
2021-02-07,Store_A,T-Shirts,168,10013.54
2021-02-07,Store_A,Jeans,197,4818.85
2021-02-07,Store_A,Jackets,188,14140.2
2021-02-07,Store_A,Dresses,180,6353.01
2021-02-07,Store_A,Shoes,185,15194.07
2021-02-07,Store_A,Accessories,195,4152.28
2021-02-07,Store_B,T-Shirts,212,15044.66
2021-02-07,Store_B,Jeans,203,9106.38
2021-02-07,Store_B,Jackets,173,14604.19
2021-02-07,Store_B,Dresses,201,6250.76
2021-02-07,Store_B,Shoes,193,18631.12
2021-02-07,Store_B,Accessories,207,7016.2
2021-02-07,Store_C,T-Shirts,205,7908.79
2021-02-07,Store_C,Jeans,220,7693.8
2021-02-07,Store_C,Jackets,209,20713.95
2021-02-07,Store_C,Dresses,192,3284.07
2021-02-07,Store_C,Shoes,198,8099.15
2021-02-07,Store_C,Accessories,186,17405.28
2021-02-07,Store_D,T-Shirts,172,4240.0
2021-02-07,Store_D,Jeans,204,19813.88
2021-02-07,Store_D,Jackets,198,6375.46
2021-02-07,Store_D,Dresses,199,15443.58
2021-02-07,Store_D,Shoes,211,19283.79
2021-02-07,Store_D,Accessories,215,3225.97
2021-02-07,Store_E,T-Shirts,207,9566.83
